"userId","surveyId","surveyDate","projectId","wave","sessionId","sessionKey","timeTracker_OPUFRanking1_visits","timeTracker_OPUFRanking1_seconds","timeTracker_OPUFVasAnchoring_visits","timeTracker_OPUFVasAnchoring_seconds","timeTracker_Start_visits","timeTracker_Start_seconds","timeTracker_OPUFSwingWeight1_visits","timeTracker_OPUFSwingWeight1_seconds","timeTracker_AdditionalDemographicQuestions_visits","timeTracker_AdditionalDemographicQuestions_seconds","timeTracker_completionTime","timeTracker_surveyStartTime","timeTracker_Consent_visits","timeTracker_Consent_seconds","timeTracker_Feedback_visits","timeTracker_Feedback_seconds","timeTracker_surveyEndTime","timeTracker_EPRO1_visits","timeTracker_EPRO1_seconds","timeTracker_Welcome_visits","timeTracker_Welcome_seconds","timeTracker_OPUFLevelRating_visits","timeTracker_OPUFLevelRating_seconds","timeTracker_OPUFDeadChoice_visits","timeTracker_OPUFDeadChoice_seconds","AdditionalDemographicQuestions_education_label","AdditionalDemographicQuestions_education_type","AdditionalDemographicQuestions_education_value","AdditionalDemographicQuestions_education_required","AdditionalDemographicQuestions_employment_label","AdditionalDemographicQuestions_employment_type","AdditionalDemographicQuestions_employment_value","AdditionalDemographicQuestions_employment_required","AdditionalDemographicQuestions_gender_label","AdditionalDemographicQuestions_gender_type","AdditionalDemographicQuestions_gender_value","AdditionalDemographicQuestions_gender_required","AdditionalDemographicQuestions_ethnicity_label","AdditionalDemographicQuestions_ethnicity_type","AdditionalDemographicQuestions_ethnicity_value","AdditionalDemographicQuestions_ethnicity_required","consent_respConsent_consent_consent","consent_respConsent_consent_selected","consent_respConsent_consent_text","consent_respData_options_canGoNext","consent_respData_options_canGoBack","consent_respData_options_printEnabled","consent_respData_sessionId","consent_respData_consent","consent_respData_sessionKey","consent_respData_userId","consent_respData_content_noConsent","consent_respData_content_questions_0_id","consent_respData_content_questions_0_text","consent_respData_content_startBtnLabel","consent_respData_content_printBtnLabel","consent_respData_content_title","consent_respData_content_body","consent_consentTime","consent_consented","Feedback_understand_label","Feedback_understand_type","Feedback_understand_value","Feedback_understand_required","Feedback_decide_label","Feedback_decide_type","Feedback_decide_value","Feedback_decide_required","Feedback_differences_label","Feedback_differences_type","Feedback_differences_value","Feedback_differences_required","opuf_firstRank","opuf_swingWeights_treat","opuf_swingWeights_sports","opuf_swingWeights_tired","opuf_swingWeights_unhappiness","opuf_swingWeights_concentration","opuf_swingWeights_walk","opuf_swingWeights_embarrassment","opuf_pitsUtility","opuf_pufScaled","opuf_anchorPoint","opuf_levelRatings_treat_0","opuf_levelRatings_treat_1","opuf_levelRatings_treat_2","opuf_levelRatings_treat_3","opuf_levelRatings_treat_4","opuf_levelRatings_sports_0","opuf_levelRatings_sports_1","opuf_levelRatings_sports_2","opuf_levelRatings_sports_3","opuf_levelRatings_sports_4","opuf_levelRatings_tired_0","opuf_levelRatings_tired_1","opuf_levelRatings_tired_2","opuf_levelRatings_tired_3","opuf_levelRatings_tired_4","opuf_levelRatings_unhappiness_0","opuf_levelRatings_unhappiness_1","opuf_levelRatings_unhappiness_2","opuf_levelRatings_unhappiness_3","opuf_levelRatings_unhappiness_4","opuf_levelRatings_concentration_0","opuf_levelRatings_concentration_1","opuf_levelRatings_concentration_2","opuf_levelRatings_concentration_3","opuf_levelRatings_concentration_4","opuf_levelRatings_walk_0","opuf_levelRatings_walk_1","opuf_levelRatings_walk_2","opuf_levelRatings_walk_3","opuf_levelRatings_walk_4","opuf_levelRatings_embarrassment_0","opuf_levelRatings_embarrassment_1","opuf_levelRatings_embarrassment_2","opuf_levelRatings_embarrassment_3","opuf_levelRatings_embarrassment_4","opuf_anchorVal","opuf_pufAnchored","epro_treat","epro_sports","epro_tired","epro_unhappiness","epro_concentration","epro_walk","epro_embarrassment","feedback","timeTracker_feedback_visits","timeTracker_feedback_seconds","AdditionalDemographicQuestions_weightstatus_label","AdditionalDemographicQuestions_weightstatus_type","AdditionalDemographicQuestions_weightstatus_value","AdditionalDemographicQuestions_weightstatus_required","Feedback","feedback_understand_label","feedback_understand_type","feedback_understand_value","feedback_understand_required","feedback_decide_label","feedback_decide_type","feedback_decide_value","feedback_decide_required","feedback_differences_label","feedback_differences_type","feedback_differences_value","feedback_differences_required"
"667c6c4d389d8bd57e2aa7ea","waite_opuf_adult2",1723239900725,"waite",1,"35a873b5-fb6a-4b2e-a058-54c346f1fa5a",,1,47,1,88,2,0,1,139,1,31,909014,1723461464202,1,4,,,1723462373216,1,94,1,21,1,360,1,70,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"35a873b5-fb6a-4b2e-a058-54c346f1fa5a",true,,"667c6c4d389d8bd57e2aa7ea","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461488734,true,,,,,,,,,,,,,"walk",25,50,100,75,95,100,20,1,"{}","dead",0,1,5,10,100,0,5,10,15,100,0,7,20,80,100,0,5,85,95,100,0,5,90,95,100,0,5,40,95,100,0,1,5,10,100,100,"{}","treat_2","sports_4","tired_2","unhappiness_1","concentration_1","walk_1","embarrassment_2",,1,48,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"5b1f92bdc9d3cb0001107e75","waite_opuf_adult2",1723239900725,"waite",1,"2edf6cff-d95f-479f-840d-3343facbe5ec",,1,40,2,32,2,0,1,80,1,18,901098,1723461114061,1,318,,,1723462015159,1,191,1,102,1,70,2,24,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"2edf6cff-d95f-479f-840d-3343facbe5ec",true,,"5b1f92bdc9d3cb0001107e75","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461534772,true,,,,,,,,,,,,,"tired",90,80,100,100,80,80,90,-9,"{}","pits",0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,0,25,50,75,100,90,"{}","treat_1","sports_3","tired_2","unhappiness_2","concentration_1","walk_2","embarrassment_2",,1,19,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"5cb4b413a17c7300154f8b60","waite_opuf_adult2",1723239900725,"waite",1,"ec5cc902-96ba-4368-8467-ff0d909feaa5",,1,50,1,67,2,0,1,342,1,37,1260291,1723462070451,1,9,,,1723463330742,1,139,1,31,1,474,1,54,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","unemployed",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"ec5cc902-96ba-4368-8467-ff0d909feaa5",true,,"5cb4b413a17c7300154f8b60","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462107724,true,,,,,,,,,,,,,"walk","70","50",88,"90","80",100,"25",0.35,"{}","dead",0,7,60,94,100,0,26,39,88,100,0,60,68,85,100,0,13,57,94,100,0,17,57,87,100,0,33,83,95,100,0,8,24,70,100,35,"{}","treat_1","sports_4","tired_3","unhappiness_1","concentration_1","walk_3","embarrassment_1",,1,52,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglyagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"662fa08397a85f5da669d961","waite_opuf_adult2",1723239900725,"waite",1,"322792e3-eb9d-4832-a0a5-639d544e1681",,1,6,1,61,2,0,1,84,1,29,559999,1723462587097,1,5,,,1723463147096,1,37,1,4,1,240,1,29,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"322792e3-eb9d-4832-a0a5-639d544e1681",true,,"662fa08397a85f5da669d961","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723462595814,true,,,,,,,,,,,,,"tired",50,25,100,75,80,60,10,-0.04,"{}","pits",0,0,30,70,100,0,0,10,95,100,0,0,25,75,100,0,10,30,60,100,0,10,40,50,100,0,0,10,90,100,0,0,10,90,100,4,"{}","treat_1","sports_3","tired_3","unhappiness_2","concentration_2","walk_2","embarrassment_1",,1,60,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"6581664bd74bbb952b06c79d","waite_opuf_adult2",1723239900725,"waite",1,"9c4c93b2-a5aa-4d9a-8a9a-e1b036ab5de1",,1,15,1,17,2,0,1,196,1,19,548357,1723461265956,1,2,,,1723461814313,1,33,1,4,1,230,1,10,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"9c4c93b2-a5aa-4d9a-8a9a-e1b036ab5de1",true,,"6581664bd74bbb952b06c79d","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461272592,true,,,,,,,,,,,,,"tired",100,25,100,100,100,50,50,0.5,"{}","dead",0,25,50,75,100,0,75,50,25,100,0,75,50,25,100,0,25,50,75,100,0,75,50,25,100,0,75,50,25,100,0,25,50,75,100,50,"{}","treat_0","sports_0","tired_3","unhappiness_0","concentration_2","walk_0","embarrassment_0",,1,17,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"6660da11efe155c0dca28f5c","waite_opuf_adult2",1723239900725,"waite",1,"7bccf51d-6b96-449c-8d0a-b4228e92e08c",,1,11,1,43,2,0,1,83,1,13,401009,1723461526447,1,2,,,1723461927456,1,46,1,3,1,152,1,16,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","unemployed",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","mixed",true,true,true,"I consent to participate",false,false,true,"7bccf51d-6b96-449c-8d0a-b4228e92e08c",true,,"6660da11efe155c0dca28f5c","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461532178,true,,,,,,,,,,,,,"concentration",80,30,80,50,100,85,30,0.7,"{}","dead",0,10,30,60,100,0,5,60,80,100,0,5,15,40,100,0,3,5,20,100,0,10,50,90,100,0,20,50,80,100,0,5,10,30,100,70,"{}","treat_2","sports_1","tired_3","unhappiness_0","concentration_4","walk_0","embarrassment_0",,1,27,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"60fff225fb2da6129caf029a","waite_opuf_adult2",1723239900725,"waite",1,"c0cb6e54-7805-459b-b5b4-37a05220801c",,1,74,1,62,2,0,1,86,1,49,650396,1723461958531,1,4,,,1723462608927,1,73,1,7,1,249,1,22,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","higher",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"c0cb6e54-7805-459b-b5b4-37a05220801c",true,,"60fff225fb2da6129caf029a","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461970205,true,,,,,,,,,,,,,"walk",3,38,41,2,18,100,3,0.51,"{}","dead",0,0,0,0,100,0,40,20,5,100,0,50,30,10,100,0,0,10,0,100,0,29,30,10,100,0,10,30,5,100,0,0,0,0,100,51,"{}","treat_0","sports_2","tired_2","unhappiness_1","concentration_1","walk_1","embarrassment_0",,1,19,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5d53ddf96937fb000171d892","waite_opuf_adult2",1723239900725,"waite",1,"b2954acf-7f76-4582-bd29-010446c13aae",,1,28,1,61,2,0,1,232,1,33,981436,1723461508683,1,4,,,1723462490119,1,70,1,14,1,455,1,31,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"b2954acf-7f76-4582-bd29-010446c13aae",true,,"5d53ddf96937fb000171d892","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461527513,true,,,,,,,,,,,,,"tired",20,60,100,60,50,80,25,0.3,"{}","dead",0,5,10,15,100,0,5,25,40,100,0,10,40,75,100,0,10,25,50,100,0,5,15,40,100,0,15,40,70,100,0,3,5,10,100,30,"{}","treat_1","sports_3","tired_2","unhappiness_1","concentration_1","walk_0","embarrassment_1",,1,48,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"66abf1cc96acd4768094187e","waite_opuf_adult2",1723239900725,"waite",1,"f2694e90-97ca-41c3-a93b-8442d6daf15b",,3,741,1,40,2,3,3,145,1,57,1214696,1723558168286,1,6,,,1723559382982,1,111,1,20,1,34,1,22,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","black",true,true,true,"I consent to participate",false,false,true,"f2694e90-97ca-41c3-a93b-8442d6daf15b",true,,"66abf1cc96acd4768094187e","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723558196303,true,,,,,,,,,,,,,"tired",50,80,100,80,80,70,50,-1.5,"{}","pits",0,31,60,30,100,0,50,50,20,100,0,73,50,58,100,0,30,14,10,100,0,17,25,35,100,0,50,50,39,100,0,30,50,18,100,60,"{}","treat_3","sports_2","tired_2","unhappiness_2","concentration_0","walk_0","embarrassment_0",,1,29,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"59d1f0fffaf42e00012b6c20","waite_opuf_adult2",1723239900725,"waite",1,"6492a650-ebc9-41c2-87b3-dbad784dc709",,1,21,1,30,2,0,1,84,1,16,444643,1723461637603,1,3,,,1723462082246,1,53,1,7,1,197,1,15,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","gcse_a_c",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"6492a650-ebc9-41c2-87b3-dbad784dc709",true,,"59d1f0fffaf42e00012b6c20","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461647435,true,,,,,,,,,,,,,"unhappiness",19,20,50,100,20,45,45,0.15,"{}","dead",0,0,10,50,100,0,1,15,60,100,0,8,55,92,100,0,1,25,95,100,0,2,22,78,100,0,5,60,87,100,0,0,24,43,100,15,"{}","treat_3","sports_4","tired_4","unhappiness_4","concentration_2","walk_3","embarrassment_4",,1,13,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"654696643d59ab1463391adc","waite_opuf_adult2",1723239900725,"waite",1,"de917ff4-6c8a-41ea-ac88-2500ddd345d6",,1,40,1,45,2,1,1,162,1,28,1029896,1723461891409,1,4,,,1723462921305,1,82,1,17,1,586,1,32,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"de917ff4-6c8a-41ea-ac88-2500ddd345d6",true,,"654696643d59ab1463391adc","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461913798,true,,,,,,,,,,,,,"unhappiness",94,30,91,100,"100",71,62,-0.12,"{}","pits",0,12,26,45,100,0,11,17,33,100,0,4,35,88,100,0,36,70,91,100,0,25,62,90,100,0,7,26,41,100,0,15,27,52,100,11,"{}","treat_1","sports_3","tired_2","unhappiness_1","concentration_1","walk_0","embarrassment_3",,1,27,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","stronglydisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"62e02596b92f410946e852c9","waite_opuf_adult2",1723239900725,"waite",1,"f4ec8bf6-1829-4575-99ea-6eaa59a1f94e",,1,13,1,12,2,0,1,33,1,10,160857,1723461013753,1,2,,,1723461174610,1,26,1,2,1,45,1,6,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"f4ec8bf6-1829-4575-99ea-6eaa59a1f94e",true,,"62e02596b92f410946e852c9","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461019119,true,,,,,,,,,,,,,"tired",5,36,100,5,57,39,7,0.8,"{}","dead",0,12,11,16,100,0,5,11,17,100,0,8,21,37,100,0,23,29,31,100,0,9,47,78,100,0,17,30,49,100,0,23,36,46,100,80,"{}","treat_1","sports_3","tired_2","unhappiness_1","concentration_2","walk_2","embarrassment_2",,1,6,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
"62e17900c4ff2316a7297ce6","waite_opuf_adult2",1723239900725,"waite",1,"9f3f2ece-6532-4118-8952-c6eabe3fd329",,1,18,1,16,2,0,1,35,1,14,189023,1723461048645,1,2,,,1723461237668,1,27,1,8,1,47,1,6,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"9f3f2ece-6532-4118-8952-c6eabe3fd329",true,,"62e17900c4ff2316a7297ce6","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461059759,true,,,,,,,,,,,,,"tired",72,21,100,39,5,59,27,0.41,"{}","dead",0,81,84,81,100,0,17,27,25,100,0,10,19,55,100,0,17,25,25,100,0,32,55,82,100,0,28,23,19,100,0,20,52,93,100,41,"{}","treat_1","sports_2","tired_1","unhappiness_1","concentration_1","walk_1","embarrassment_2",,1,10,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","neither",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"65e4c3bb854b38d4312fed2f","waite_opuf_adult2",1723239900725,"waite",1,"14d77915-d6d3-43a4-835c-354a64388d4d",,1,23,1,52,2,0,1,139,1,38,625151,1723461041580,1,4,,,1723461666731,1,76,1,13,1,239,1,13,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","other",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","male",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"14d77915-d6d3-43a4-835c-354a64388d4d",true,,"65e4c3bb854b38d4312fed2f","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461058760,true,,,,,,,,,,,,,"concentration",71,75,75,33,100,40,1,0.98,"{}","dead",0,40,80,100,100,0,1,1,25,100,0,1,5,55,100,0,20,50,80,100,0,5,15,80,100,0,1,20,65,100,0,1,1,1,100,98,"{}","treat_3","sports_4","tired_4","unhappiness_2","concentration_3","walk_4","embarrassment_0",,1,23,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatdisagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"6483fffe82f1f4400ac059b0","waite_opuf_adult2",1723239900725,"waite",1,"d56b4983-b002-4706-9261-38f67f1f3c57",,1,37,1,57,2,2,1,96,1,32,578018,1723460915859,1,3,,,1723461493877,1,48,1,37,1,224,1,23,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","gcse_a_c",true,"Which of the following best describes your current employment status?","radio","fulltime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"d56b4983-b002-4706-9261-38f67f1f3c57",true,,"6483fffe82f1f4400ac059b0","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723460958000,true,,,,,,,,,,,,,"tired",40,20,100,40,40,95,40,0.25,"{}","dead",0,40,50,60,100,0,20,30,50,100,0,40,60,80,100,0,45,50,65,100,0,10,25,40,100,0,30,60,80,100,0,30,40,45,100,25,"{}","treat_2","sports_4","tired_4","unhappiness_2","concentration_3","walk_4","embarrassment_4",,1,14,"What is your weight status?","radio","obese",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"610aa7725c277c0ce7870f67","waite_opuf_adult2",1723239900725,"waite",1,"d5d7a0a1-fc64-4cff-8dad-dbe93290b3e8",,1,19,1,41,2,0,1,74,1,14,431278,1723461123471,1,2,,,1723461554749,1,27,1,5,1,220,1,13,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","parttime",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"d5d7a0a1-fc64-4cff-8dad-dbe93290b3e8",true,,"610aa7725c277c0ce7870f67","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461130719,true,,,,,,,,,,,,,"tired",7,21,100,81,96,82,8,0.77,"{}","dead",0,13,65,95,100,0,7,18,57,100,0,85,25,20,100,0,91,47,93,100,0,14,79,100,100,0,33,42,89,100,0,16,43,73,100,77,"{}","treat_0","sports_1","tired_3","unhappiness_0","concentration_0","walk_0","embarrassment_1",,1,11,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","somewhatagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatagree",true
"5f540fc665e3b6148c04f10e","waite_opuf_adult2",1723239900725,"waite",1,"60a7b1ef-8ad0-45f8-b036-657223a5cdb6",,1,20,1,14,2,0,1,60,1,22,319141,1723461031250,1,4,,,1723461350391,1,32,1,4,1,117,1,25,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","alevel",true,"Which of the following best describes your current employment status?","radio","notpaid",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"60a7b1ef-8ad0-45f8-b036-657223a5cdb6",true,,"5f540fc665e3b6148c04f10e","noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461039444,true,,,,,,,,,,,,,"tired",68,10,100,97,88,70,27,0.99,"{}","dead",0,10,52,79,100,0,18,44,61,100,0,10,28,65,100,0,18,56,86,100,0,13,52,70,100,0,20,37,67,100,0,16,42,65,100,99,"{}","treat_2","sports_4","tired_3","unhappiness_3","concentration_3","walk_3","embarrassment_2",,1,15,"What is your weight status?","radio","normal",true,,"It was easy to understand the questions I was asked.","radio","stronglyagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","stronglyagree",true
"anonymous4","waite_opuf_adult2",1723239900725,"waite",1,"84872824-7866-4022-9cfe-291d7d315731",,1,10,1,11,2,0,1,46,1,19,369264,1723461262333,1,3,,,1723461631597,1,34,1,3,1,183,1,38,"Please select the highest educational qualification (or equivalent) that you have attained.","radio","degree",true,"Which of the following best describes your current employment status?","radio","other",true,"What gender do you identify as?","radio","female",true,"What is your ethnic group?","radio","white",true,true,true,"I consent to participate",false,false,true,"84872824-7866-4022-9cfe-291d7d315731",true,,,"noConsent (you can't participate without consent)","consent","I consent to participate","Start Survey","Print","Consent question","I hereby consent to participate in this survey",1723461268868,true,,,,,,,,,,,,,"walk",100,100,94,92,80,100,92,1,"{}","dead",0,10,25,50,100,0,20,25,50,100,0,5,10,25,100,0,10,26,50,100,0,12,25,40,100,0,6,26,61,100,0,10,25,60,100,100,"{}","treat_2","sports_2","tired_2","unhappiness_1","concentration_0","walk_2","embarrassment_0",,1,16,"What is your weight status?","radio","over",true,,"It was easy to understand the questions I was asked.","radio","somewhatdisagree",true,"I found it difficult to decide on my answers to the questions.","radio","somewhatagree",true,"I found it easy to tell the differences between the health states I was asked to think about.","radio","somewhatdisagree",true
